date,code,open,high,low,close,volume,value,trans,adj,exchange,datasource,log_return,symbol_qse,symbol_sax,symbol_vre
2021-05-12,SPY,532.01,532.02,527.22,528.28,760,402173,38,1,AXW,TME,-0.0066410326333157,A,B,A
2021-05-13,SPY,530.0,530.0,525.46,525.46,284,149756,31,1,AXW,TME,-0.0053523767385918,B,B,A
2021-05-14,SPY,530.0,534.7,530.0,534.7,177,94425,20,1,AXW,TME,0.0174317725176742,E,E,B
2021-05-17,SPY,536.25,537.47,535.5,536.0,737,395182,20,1,AXW,TME,0.002428319116116,C,C,B
2021-05-18,SPY,537.37,537.37,534.7,535.6,297,159041,28,1,AXW,TME,-0.0007465472537844,C,C,B
2021-05-19,SPY,536.01,536.01,527.0,528.09,175,92578,31,1,AXW,TME,-0.0141208900910268,A,A,B
2021-05-20,SPY,528.1,531.93,528.1,531.5,139,73808,14,1,AXW,TME,0.0064364740560119,D,D,B
2021-05-21,SPY,545.0,545.0,535.0,535.97,216,115908,16,1,AXW,TME,0.0083749915731583,E,D,B
2021-05-24,SPY,537.0,540.07,537.0,538.9,310,166846,19,1,AXW,TME,0.0054518355842898,D,D,B
2021-05-25,SPY,542.81,542.81,540.55,541.4,127,68884,14,1,AXW,TME,0.0046283522407497,D,D,B
2021-05-26,SPY,541.4,541.5,539.0,539.01,148,79959,18,1,AXW,TME,-0.0044242535676103,B,B,B
2021-05-27,SPY,540.0,542.5,540.0,541.0,236,127510,15,1,AXW,TME,0.0036851552338912,D,D,B
2021-05-28,SPY,543.89,544.5,543.4,544.0,286,155576,18,1,AXW,TME,0.0055299680094611,D,D,B
2021-05-31,SPY,545.0,546.9,543.99,543.99,263,143320,21,1,AXW,TME,-1.838252189868014e-05,C,C,B
2021-06-01,SPY,545.0,545.0,541.0,542.04,949,514410,34,1,AXW,TME,-0.0035910648795309,B,B,B
2021-06-02,SPY,542.0,549.99,540.17,541.03,206,111501,20,1,AXW,TME,-0.0018650692804201,B,C,B
2021-06-03,SPY,541.04,545.15,541.04,545.15,103,56011,15,1,AXW,TME,0.0075862559782977,D,D,B
2021-06-04,SPY,547.48,547.5,545.4,545.96,1188,649806,18,1,AXW,TME,0.001484726835604,C,C,B
2021-06-07,SPY,546.01,550.0,544.64,545.0,251,136955,26,1,AXW,TME,-0.0017599183247507,B,C,B
2021-06-08,SPY,545.17,545.67,544.84,545.6,333,181623,19,1,AXW,TME,0.0011003118660082,C,C,B
2021-06-09,SPY,548.0,548.0,546.67,547.04,34,18598,9,1,AXW,TME,0.0026358193617386,C,C,B
2021-06-10,SPY,547.09,547.09,546.0,546.98,220,120269,21,1,AXW,TME,-0.0001096872087532,C,C,A
2021-06-11,SPY,546.98,546.98,545.73,546.84,368,201047,16,1,AXW,TME,-0.0002559836184463,C,C,A
2021-06-15,SPY,547.21,553.4,547.21,552.99,608,335867,38,1,AXW,TME,0.0111836631124002,E,E,A
2021-06-16,SPY,552.3,553.52,550.75,552.97,359,198349,30,1,AXW,TME,-3.616767333750915e-05,C,C,A
2021-06-17,SPY,554.0,554.0,547.5,551.6,282,155435,19,1,AXW,TME,-0.0024806045837077,B,B,A
2021-06-18,SPY,558.04,560.49,556.9,559.46,626,349469,23,1,AXW,TME,0.0141488868731973,E,E,A
2021-06-21,SPY,563.0,563.0,549.09,551.1,599,331278,46,1,AXW,TME,-0.0150557519031545,A,A,A
2021-06-22,SPY,551.22,562.26,551.22,562.26,350,196136,20,1,AXW,TME,0.0200480954745976,E,E,C
2021-06-23,SPY,562.3,562.97,560.3,562.78,810,454308,16,1,AXW,TME,0.0009244116423059,C,C,C
2021-06-24,SPY,562.78,562.78,559.62,559.7,283,158703,29,1,AXW,TME,-0.0054878621087791,B,B,C
2021-06-25,SPY,560.46,561.8,559.76,560.1,168,94245,19,1,AXW,TME,0.0007144133184727,C,C,C
2021-06-28,SPY,576.91,576.91,562.5,563.27,174,98773,18,1,AXW,TME,0.0056437476774392,D,D,C
2021-06-29,SPY,566.13,566.37,565.11,566.09,257,145354,32,1,AXW,TME,0.0049939892698181,D,D,C
2021-06-30,SPY,571.0,571.04,569.0,570.0,308,175536,23,1,AXW,TME,0.0068832846655516,D,D,C
2021-07-01,SPY,571.01,574.44,571.0,573.36,274,157098,34,1,AXW,TME,0.005877430857068,D,D,C
2021-07-02,SPY,584.99,584.99,577.63,577.88,129,74563,15,1,AXW,TME,0.0078524429755168,E,D,C
2021-07-05,SPY,577.25,578.01,576.0,577.64,351,202617,38,1,AXW,TME,-0.0004153974028162,C,C,C
2021-07-06,SPY,580.01,580.01,571.93,571.93,649,373182,51,1,AXW,TME,-0.0099342309896963,A,A,C
2021-07-07,SPY,572.01,578.96,572.01,578.0,205,118378,23,1,AXW,TME,0.0105572624037095,E,E,C
2021-07-08,SPY,582.01,582.51,581.92,582.2,152,88469,19,1,AXW,TME,0.0072401626391453,D,D,C
2021-07-09,SPY,585.02,585.02,578.24,579.32,121,70240,27,1,AXW,TME,-0.0049590293788672,B,B,C
2021-07-12,SPY,583.0,583.09,580.84,581.63,263,152971,25,1,AXW,TME,0.0039795047995474,D,D,C
2021-07-13,SPY,585.19,585.74,583.0,583.0,396,231648,25,1,AXW,TME,0.0023526796182891,C,C,C
2021-07-14,SPY,585.24,586.0,583.0,584.31,435,254225,26,1,AXW,TME,0.0022444775594255,C,C,C
2021-07-15,SPY,588.37,588.37,583.0,583.0,600,350764,38,1,AXW,TME,-0.0022444775594256,B,B,C
2021-07-16,SPY,583.11,585.9,583.11,585.6,209,122257,25,1,AXW,TME,0.0044497762966095,D,D,C
2021-07-19,SPY,585.9,585.9,581.1,582.5,476,277752,63,1,AXW,TME,-0.0053077772072462,B,B,B
2021-07-20,SPY,583.0,589.9,580.01,581.5,525,305581,55,1,AXW,TME,-0.0017182134811365,B,C,A
2021-07-21,SPY,587.28,591.1,587.28,590.62,156,92000,20,1,AXW,TME,0.0155618606449889,E,E,A
2021-07-22,SPY,596.0,596.0,591.96,591.96,233,138205,34,1,AXW,TME,0.002266232429939,C,C,A
2021-07-23,SPY,596.0,607.98,592.0,592.61,137,81359,20,1,AXW,TME,0.0010974447525051,C,C,A
2021-07-26,SPY,597.99,597.99,597.0,597.7,313,186952,27,1,AXW,TME,0.0085524460440562,E,D,A
2021-07-27,SPY,597.69,597.69,596.85,597.69,559,333970,32,1,AXW,TME,-1.6730941366825783e-05,C,C,A
2021-07-28,SPY,595.39,597.0,595.01,596.15,610,363645,26,1,AXW,TME,-0.0025799116367008,B,B,A
2021-07-29,SPY,600.11,605.0,593.88,594.0,421,250658,36,1,AXW,TME,-0.0036129938894959,B,B,A
2021-07-30,SPY,595.01,595.01,591.8,592.2,355,210417,34,1,AXW,TME,-0.0030349036951539,B,B,A
2021-08-02,SPY,600.0,601.48,599.74,600.47,667,400561,35,1,AXW,TME,0.0138682662365599,E,E,B
2021-08-03,SPY,603.0,605.0,592.3,593.51,479,285867,75,1,AXW,TME,-0.0116586187966112,A,A,B
2021-08-04,SPY,595.05,596.88,595.0,596.28,432,257299,31,1,AXW,TME,0.0046562922947899,D,D,B
2021-08-05,SPY,596.35,596.92,595.0,595.0,234,139445,36,1,AXW,TME,-0.0021489498565997,B,B,B
2021-08-06,SPY,596.08,599.08,596.08,598.87,286,171065,20,1,AXW,TME,0.0064831406351181,D,D,B
2021-08-09,SPY,605.01,605.01,600.13,600.13,382,230114,30,1,AXW,TME,0.0021017522332327,C,C,B
2021-08-10,SPY,605.01,606.0,602.7,602.7,337,203551,38,1,AXW,TME,0.0042732620750178,D,D,B
2021-08-11,SPY,606.01,606.01,602.5,603.76,1596,962665,43,1,AXW,TME,0.0017572074876143,C,C,B
2021-08-12,SPY,606.01,606.01,602.92,603.57,355,214655,27,1,AXW,TME,-0.0003147441073582,C,C,B
2021-08-13,SPY,605.0,610.0,605.0,607.92,195,118492,25,1,AXW,TME,0.0071812704922746,D,D,B
2021-08-16,SPY,618.01,620.03,604.09,607.31,525,318891,91,1,AXW,TME,-0.0010039252672057,C,C,A
2021-08-17,SPY,610.19,611.64,608.6,611.0,267,163122,25,1,AXW,TME,0.0060575900772715,D,D,A
2021-08-18,SPY,623.22,623.22,611.0,611.77,752,460696,45,1,AXW,TME,0.0012594357103622,C,C,A
2021-08-19,SPY,607.96,611.77,607.96,610.0,342,208274,47,1,AXW,TME,-0.0028974377146004,B,B,A
2021-08-20,SPY,612.13,618.0,612.13,616.55,126,77660,19,1,AXW,TME,0.0106804651491823,E,E,A
2021-08-23,SPY,621.4,633.82,621.4,622.66,302,188369,42,1,AXW,TME,0.0098612011087067,E,E,A
2021-08-24,SPY,625.0,638.63,620.4,620.4,362,225774,54,1,AXW,TME,-0.0036361921228624,B,B,A
2021-08-25,SPY,635.2,635.2,617.2,618.98,820,507871,50,1,AXW,TME,-0.0022914693174785,B,B,A
2021-08-26,SPY,620.01,620.02,617.0,617.27,707,436901,58,1,AXW,TME,-0.0027664325024446,B,B,A
2021-08-27,SPY,624.09,624.09,617.29,618.1,213,131806,39,1,AXW,TME,0.0013437271827672,C,C,A
2021-08-30,SPY,624.99,624.99,616.0,617.92,799,493548,60,1,AXW,TME,-0.0002912574250781,C,C,A
2021-08-31,SPY,620.0,621.81,618.81,618.81,533,330859,41,1,AXW,TME,0.0014392796384629,C,C,A
2021-09-01,SPY,619.0,620.73,618.39,620.0,326,201915,29,1,AXW,TME,0.0019211991605247,C,C,A
2021-09-02,SPY,619.09,619.09,614.0,614.0,1109,682827,99,1,AXW,TME,-0.0097245498919947,A,A,A
2021-09-03,SPY,612.49,614.79,612.49,613.35,478,293357,53,1,AXW,TME,-0.0010591926683814,C,C,A
2021-09-06,SPY,624.81,624.81,609.0,611.75,641,392381,80,1,AXW,TME,-0.0026120331559799,B,B,A
2021-09-07,SPY,611.8,613.45,609.0,612.7,1026,626322,58,1,AXW,TME,0.0015517174088278,C,C,A
2021-09-08,SPY,614.0,614.01,612.0,613.4,178,109181,39,1,AXW,TME,0.001141831948542,C,C,A
2021-09-09,SPY,613.4,613.4,611.51,611.51,272,166474,42,1,AXW,TME,-0.0030859434568737,B,B,A
2021-09-10,SPY,612.8,614.58,609.93,610.05,255,155679,42,1,AXW,TME,-0.0023903872019341,B,B,A
2021-09-13,SPY,609.99,609.99,606.49,608.65,815,495526,70,1,AXW,TME,-0.0022975311657378,B,B,A
2021-09-14,SPY,609.39,609.76,608.0,609.76,368,224037,29,1,AXW,TME,0.0018220472699447,C,C,A
2021-09-15,SPY,609.98,609.99,608.23,608.5,463,282054,61,1,AXW,TME,-0.0020685246979681,B,B,A
2021-09-16,SPY,608.66,612.84,608.66,612.84,610,372241,26,1,AXW,TME,0.0071069780199709,D,D,A
2021-09-17,SPY,614.3,616.38,611.12,611.15,1160,709976,64,1,AXW,TME,-0.0027614622242811,B,B,A
2021-09-20,SPY,610.2,610.2,606.0,606.0,779,473332,55,1,AXW,TME,-0.0084624421539572,A,A,A
2021-09-21,SPY,604.99,604.99,599.0,600.61,742,445989,87,1,AXW,TME,-0.0089341806420444,A,A,A
2021-09-22,SPY,599.25,601.0,597.5,601.0,1195,715894,77,1,AXW,TME,0.0006491291079376,C,C,A
2021-09-23,SPY,602.02,608.01,602.02,606.33,1436,872264,36,1,AXW,TME,0.0088294577735804,E,D,A
2021-09-24,SPY,607.58,608.32,607.4,607.82,413,251056,18,1,AXW,TME,0.0024543931935685,C,C,A
2021-09-27,SPY,611.82,613.01,611.82,613.01,363,222237,36,1,AXW,TME,0.0085024635144989,E,D,A
2021-09-28,SPY,607.93,609.28,605.99,606.34,722,438820,49,1,AXW,TME,-0.0109403641750614,A,A,A
2021-09-29,SPY,600.79,602.83,600.79,601.49,385,231583,34,1,AXW,TME,-0.0080309746691658,A,A,A
2021-09-30,SPY,606.71,607.61,605.68,606.91,381,231066,36,1,AXW,TME,0.008970599712541,E,D,A
2021-10-01,SPY,595.26,595.32,590.98,593.0,1259,746637,74,1,AXW,TME,-0.0231861108874436,A,A,C
2021-10-04,SPY,596.41,599.09,595.15,596.55,601,359155,34,1,AXW,TME,0.0059686613240837,D,D,C
2021-10-05,SPY,592.93,592.93,587.49,590.67,940,554804,86,1,AXW,TME,-0.0099055744999586,A,A,C
2021-10-06,SPY,591.48,595.22,591.48,593.26,1601,950143,35,1,AXW,TME,0.0043752656519985,D,D,C
2021-10-07,SPY,599.09,601.02,599.0,600.76,141,84574,31,1,AXW,TME,0.0125627688635308,E,E,C
2021-10-08,SPY,600.89,601.67,599.6,600.74,167,100372,27,1,AXW,TME,-3.329171868800147e-05,C,C,C
2021-10-11,SPY,600.52,600.52,596.0,596.49,168,100572,27,1,AXW,TME,-0.0070997516805924,A,B,D
2021-10-12,SPY,598.01,598.01,589.0,589.21,471,279225,54,1,AXW,TME,-0.0122798203280015,A,A,D
2021-10-13,SPY,597.49,597.49,589.0,590.5,181,106770,33,1,AXW,TME,0.0021869790273189,C,C,D
2021-10-14,SPY,590.52,591.8,590.5,591.29,521,308061,30,1,AXW,TME,0.0013369551573015,C,C,D
2021-10-15,SPY,597.0,599.0,596.5,599.0,552,329726,14,1,AXW,TME,0.0129550073207308,E,E,D
2021-10-18,SPY,601.15,602.04,599.0,601.57,1430,859730,37,1,AXW,TME,0.0042813062555029,D,D,D
2021-10-19,SPY,604.72,604.72,600.3,600.3,463,278702,27,1,AXW,TME,-0.0021133741131549,B,B,D
2021-10-20,SPY,600.3,605.0,600.3,600.65,230,138733,25,1,AXW,TME,0.0005828719095866,C,C,D
2021-10-21,SPY,602.47,602.47,599.41,599.41,918,550456,29,1,AXW,TME,-0.0020665640739701,B,B,D
2021-10-22,SPY,606.23,607.88,605.9,606.7,403,244243,20,1,AXW,TME,0.0120885968548383,E,E,D
2021-10-25,SPY,606.73,606.8,605.52,606.0,492,298376,46,1,AXW,TME,-0.0011544488789377,C,C,D
2021-10-26,SPY,607.05,609.5,607.05,607.8,609,370749,37,1,AXW,TME,0.0029658944133782,D,C,D
2021-10-27,SPY,609.65,609.65,605.6,607.02,479,290917,31,1,AXW,TME,-0.0012841410368385,B,C,C
2021-10-28,SPY,607.04,607.05,605.8,606.0,163,98892,28,1,AXW,TME,-0.0016817533765395,B,C,C
2021-10-29,SPY,606.0,606.94,605.0,605.0,77,46665,27,1,AXW,TME,-0.0016515280384729,B,C,B
2021-11-01,SPY,610.01,613.74,610.01,613.34,904,553953,36,1,AXW,TME,0.0136909734102242,E,E,B
2021-11-02,SPY,612.11,613.51,609.8,613.17,310,189607,34,1,AXW,TME,-0.0002772093192696,C,C,B
2021-11-03,SPY,615.01,621.97,615.0,620.63,1368,848957,35,1,AXW,TME,0.0120928690399516,E,E,B
2021-11-04,SPY,626.01,626.01,622.85,624.15,345,215241,29,1,AXW,TME,0.0056556329353121,D,D,B
2021-11-05,SPY,633.09,633.13,630.64,631.48,640,404136,42,1,AXW,TME,0.0116755465664661,E,E,B
2021-11-08,SPY,634.04,634.04,631.6,631.76,1220,772662,50,1,AXW,TME,0.0004433045257994,C,C,B
2021-11-09,SPY,633.71,633.83,631.48,631.48,243,153618,27,1,AXW,TME,-0.0004433045257994,C,C,A
2021-11-10,SPY,632.0,634.0,631.89,632.87,367,232036,25,1,AXW,TME,0.0021987591410623,C,C,A
2021-11-11,SPY,633.03,635.81,632.43,635.81,773,490452,26,1,AXW,TME,0.0046347467648469,D,D,A
2021-11-12,SPY,635.0,639.11,635.0,637.4,397,252960,38,1,AXW,TME,0.0024976254138006,C,C,A
2021-11-15,SPY,639.11,639.11,636.49,637.02,436,278049,41,1,AXW,TME,-0.0005963497296992,C,C,A
2021-11-16,SPY,638.82,638.82,635.59,635.64,262,166680,36,1,AXW,TME,-0.002168686909101,B,B,A
2021-11-17,SPY,636.21,645.6,636.21,644.37,963,620537,26,1,AXW,TME,0.0136407299398459,E,E,A
2021-11-18,SPY,645.61,645.86,644.0,644.1,588,379282,66,1,AXW,TME,-0.0004191017314365,C,C,A
2021-11-19,SPY,646.78,649.07,646.04,648.53,206,133224,24,1,AXW,TME,0.0068542697350527,D,D,A
2021-11-22,SPY,651.24,651.24,648.5,648.57,1069,694381,57,1,AXW,TME,6.167604658511265e-05,C,C,A
2021-11-23,SPY,650.0,650.0,646.3,647.48,468,303174,40,1,AXW,TME,-0.001682034268723,B,C,A
2021-11-24,SPY,656.92,656.92,647.7,648.72,449,292379,41,1,AXW,TME,0.001913285570542,C,C,A
2021-11-25,SPY,650.0,654.15,650.0,654.15,1406,917924,30,1,AXW,TME,0.0083354923205832,E,D,A
2021-11-26,SPY,655.3,655.3,650.71,651.23,509,332271,49,1,AXW,TME,-0.00447380053362,B,B,A
2021-11-29,SPY,650.0,650.0,645.0,648.43,6931,4487539,81,1,AXW,TME,-0.0043088258960972,B,B,A
2021-11-30,SPY,648.71,656.92,648.71,651.76,858,559727,46,1,AXW,TME,0.0051223394752186,D,D,A
2021-12-01,SPY,652.0,652.5,641.51,642.75,576,371351,65,1,AXW,TME,-0.0139205498563874,A,A,A
2021-12-02,SPY,639.19,639.19,635.0,638.5,844,537713,62,1,AXW,TME,-0.0066341706734048,A,B,B
2021-12-03,SPY,642.0,652.36,642.0,646.06,381,245933,34,1,AXW,TME,0.0117707032539625,E,E,B
2021-12-06,SPY,650.0,650.0,648.0,648.7,420,272526,29,1,AXW,TME,0.0040779814924532,D,D,B
2021-12-07,SPY,652.0,652.05,650.5,651.87,298,194098,23,1,AXW,TME,0.0048747953244443,D,D,B
2021-12-08,SPY,655.13,661.69,655.13,658.72,650,428162,36,1,AXW,TME,0.0104534024781405,E,E,B
2021-12-09,SPY,658.99,658.99,653.7,654.16,630,413021,37,1,AXW,TME,-0.0069465881678727,A,B,B
2021-12-10,SPY,654.21,654.27,652.0,652.47,517,337733,39,1,AXW,TME,-0.0025868087253427,B,B,B
2021-12-13,SPY,659.0,660.4,658.5,659.51,250,164884,26,1,AXW,TME,0.0107319739163074,E,E,B
2021-12-14,SPY,658.88,658.88,654.67,657.72,638,418468,29,1,AXW,TME,-0.0027178261986611,B,B,B
2021-12-15,SPY,657.65,657.65,651.29,652.11,638,416442,53,1,AXW,TME,-0.0085660494931417,A,A,B
2021-12-16,SPY,654.01,659.39,654.01,658.81,907,596741,85,1,AXW,TME,0.0102219179489396,E,E,C
2021-12-17,SPY,658.65,658.65,647.5,647.85,793,514706,48,1,AXW,TME,-0.0167759892270035,A,A,C
2021-12-20,SPY,650.0,650.06,640.0,641.62,676,435844,67,1,AXW,TME,-0.0096629599385285,A,A,C
2021-12-21,SPY,641.81,644.75,641.81,644.14,153,98398,31,1,AXW,TME,0.0039198656463445,D,D,C
2021-12-22,SPY,645.0,655.0,645.0,648.47,319,206812,28,1,AXW,TME,0.0066996483024203,D,D,C
2021-12-23,SPY,650.0,650.9,648.27,649.25,230,149289,28,1,AXW,TME,0.0012021084578016,C,C,C
2021-12-24,SPY,655.0,655.87,652.0,652.0,111,72558,15,1,AXW,TME,0.004226711383795,D,D,C
2021-12-29,SPY,655.71,661.52,655.71,660.42,769,507536,55,1,AXW,TME,0.0128314343367024,E,E,D
2021-12-30,SPY,662.0,662.44,657.38,657.7,526,346588,56,1,AXW,TME,-0.0041270959560498,B,B,D
2021-12-31,SPY,658.13,659.01,654.69,655.9,198,129857,32,1,AXW,TME,-0.0027405620076155,B,B,C
2022-01-04,SPY,663.88,664.82,663.1,663.5,359,238366,38,1,AXW,TME,0.0115205154725723,E,E,C
2022-01-05,SPY,663.62,663.65,658.16,659.3,484,319447,56,1,AXW,TME,-0.0063501876530082,A,B,C
2022-01-06,SPY,650.15,651.33,648.83,650.04,3869,2515155,96,1,AXW,TME,-0.0141447666614461,A,A,C
2022-01-07,SPY,662.83,663.9,654.0,655.03,221,144845,30,1,AXW,TME,0.0076471366553038,D,D,D
2022-01-10,SPY,658.86,658.86,647.5,647.98,1215,789108,81,1,AXW,TME,-0.0108212044346768,A,A,D
2022-01-11,SPY,658.22,658.22,647.63,647.75,278,180330,42,1,AXW,TME,-0.0003550122362153,C,C,C
2022-01-12,SPY,650.01,653.46,650.01,651.19,274,178699,25,1,AXW,TME,0.0052966388628462,D,D,D
2022-01-13,SPY,659.96,659.96,645.0,645.0,1267,821192,72,1,AXW,TME,-0.0095511415092932,A,A,C
2022-01-14,SPY,645.0,651.18,638.0,639.61,827,530024,104,1,AXW,TME,-0.0083917011864627,A,A,D
2022-01-17,SPY,642.55,645.91,642.55,643.21,823,529815,48,1,AXW,TME,0.005612649398271,D,D,D
2022-01-18,SPY,650.0,650.0,641.0,643.61,475,306091,62,1,AXW,TME,0.0006216875909345,C,C,C
2022-01-19,SPY,643.0,643.0,632.0,632.0,981,623703,105,1,AXW,TME,-0.0182035584516578,A,A,C
2022-01-20,SPY,633.01,633.01,622.68,627.36,1264,791079,82,1,AXW,TME,-0.0073688556028358,A,B,C
2022-01-21,SPY,618.13,618.99,615.55,617.25,987,609265,103,1,AXW,TME,-0.0162464103187325,A,A,D
2022-01-24,SPY,612.28,616.0,610.67,614.94,1356,831376,79,1,AXW,TME,-0.0037494261537621,B,B,C
2022-01-25,SPY,614.66,616.44,608.0,608.98,1339,818558,83,1,AXW,TME,-0.0097392756233938,A,A,D
2022-01-27,SPY,608.2,612.94,602.0,603.38,1717,1045712,91,1,AXW,TME,-0.0092382457812802,A,A,C
2022-01-28,SPY,605.02,617.59,605.02,616.45,730,449428,50,1,AXW,TME,0.0214300356477091,E,E,D
2022-01-31,SPY,630.01,642.0,629.08,632.0,337,212532,50,1,AXW,TME,0.0249121778322956,E,E,E
2022-02-01,SPY,633.01,637.52,633.01,634.77,856,543310,61,1,AXW,TME,0.0043733344094497,D,D,E
2022-02-02,SPY,635.51,640.0,635.51,639.59,346,220693,43,1,AXW,TME,0.0075646175095352,D,D,E
2022-02-03,SPY,639.9,651.57,635.0,636.88,742,472609,67,1,AXW,TME,-0.0042460912855198,B,B,E
2022-02-04,SPY,638.0,638.0,630.47,631.47,914,577621,56,1,AXW,TME,-0.008530820056462,A,A,D
2022-02-07,SPY,635.0,635.0,631.84,633.3,496,313844,34,1,AXW,TME,0.0028938087985237,D,C,D
2022-02-08,SPY,633.55,638.0,626.69,627.34,409,257791,35,1,AXW,TME,-0.0094555851090741,A,A,D
2022-02-09,SPY,631.62,632.46,631.46,631.46,142,89774,15,1,AXW,TME,0.006545940120104,D,D,D
2022-02-10,SPY,633.0,637.72,633.0,636.11,544,346531,28,1,AXW,TME,0.0073369058263902,D,D,D
2022-02-11,SPY,628.46,628.46,625.75,626.64,272,170756,37,1,AXW,TME,-0.0149992913008215,A,A,E
2022-02-14,SPY,626.5,626.6,615.95,620.47,275,170680,52,1,AXW,TME,-0.0098949576894942,A,A,E
2022-02-15,SPY,620.0,620.0,615.4,616.19,260,160366,38,1,AXW,TME,-0.0069218978358457,A,B,E
2022-02-16,SPY,622.38,622.81,621.2,621.99,817,508648,22,1,AXW,TME,0.0093686579058793,E,E,E
2022-02-17,SPY,622.01,622.01,618.2,619.01,338,209235,44,1,AXW,TME,-0.0048025877965653,B,B,D
2022-02-18,SPY,619.02,619.28,608.0,610.85,795,485318,73,1,AXW,TME,-0.013269997792888,A,A,D
2022-02-21,SPY,610.0,610.0,600.0,605.13,631,381221,82,1,AXW,TME,-0.0094081188687178,A,A,D
2022-02-22,SPY,602.0,602.0,592.11,592.61,1291,768589,89,1,AXW,TME,-0.0209068011951986,A,A,E
2022-02-23,SPY,594.01,598.77,594.01,597.5,897,535520,40,1,AXW,TME,0.0082177740195134,E,D,E
2022-02-24,SPY,586.04,586.04,574.42,574.98,1459,847988,117,1,AXW,TME,-0.0384190262219398,A,A,E
2022-02-25,SPY,594.52,596.0,592.4,592.4,1334,792582,51,1,AXW,TME,0.0298468248099177,E,E,E
2022-02-28,SPY,604.6,604.6,594.47,595.64,1232,734100,64,1,AXW,TME,0.0054543753283607,D,D,E
2022-03-01,SPY,596.13,603.0,596.13,601.14,210,126369,37,1,AXW,TME,0.0091913947772223,E,E,E
2022-03-02,SPY,599.0,599.0,591.5,593.9,974,579310,72,1,AXW,TME,-0.012116897477412,A,A,E
2022-03-03,SPY,599.29,601.0,599.29,601.0,126,75689,18,1,AXW,TME,0.0118839795133931,E,E,E
2022-03-04,SPY,595.94,598.0,587.22,587.3,1283,757372,145,1,AXW,TME,-0.0230591720067338,A,A,E
2022-03-07,SPY,594.36,594.36,573.0,576.0,2794,1613520,124,1,AXW,TME,-0.0194281018325824,A,A,E
2022-03-08,SPY,582.78,582.78,571.0,572.5,390,223616,53,1,AXW,TME,-0.0060949252674964,B,B,E
2022-03-09,SPY,573.99,575.5,572.5,575.5,468,268451,31,1,AXW,TME,0.0052264927335425,D,D,E
2022-03-10,SPY,584.41,585.87,582.28,582.61,427,249420,25,1,AXW,TME,0.0122787806513797,E,E,E
2022-03-11,SPY,585.0,585.0,577.11,577.11,183,106292,24,1,AXW,TME,-0.0094851192271172,A,A,E
2022-03-14,SPY,586.0,586.0,579.0,582.4,418,242710,26,1,AXW,TME,0.0091246072962764,E,E,E
2022-03-15,SPY,581.49,582.6,579.25,582.0,319,185483,27,1,AXW,TME,-0.0006870491510383,C,C,E
2022-03-16,SPY,586.01,591.85,586.01,590.44,274,161911,16,1,AXW,TME,0.0143975739373582,E,E,E
2022-03-17,SPY,600.01,605.5,594.1,595.0,962,574126,53,1,AXW,TME,0.0076933838768335,D,D,E
2022-03-18,SPY,594.99,595.0,591.0,592.08,1052,623402,51,1,AXW,TME,-0.0049196446564187,B,B,E
2022-03-21,SPY,594.49,612.37,594.49,599.0,457,273970,30,1,AXW,TME,0.0116198372262384,E,E,E
2022-03-22,SPY,600.0,600.82,599.3,599.3,210,126032,25,1,AXW,TME,0.00050070934869,C,C,E
2022-03-23,SPY,600.48,603.46,600.48,602.86,104,62628,16,1,AXW,TME,0.0059226898358669,D,D,E
2022-03-24,SPY,603.85,603.85,592.8,594.19,556,331474,57,1,AXW,TME,-0.0144858637635013,A,A,E
2022-03-25,SPY,597.0,600.0,597.0,599.26,317,190008,17,1,AXW,TME,0.0084964271648275,E,D,D
2022-03-28,SPY,604.99,604.99,599.47,599.47,88,52899,29,1,AXW,TME,0.0003503708126905,C,C,D
2022-03-29,SPY,612.06,612.06,607.58,609.43,633,385323,33,1,AXW,TME,0.0164781625754798,E,E,E
2022-03-30,SPY,612.9,614.4,611.86,611.86,780,477923,26,1,AXW,TME,0.003979404083747,D,D,D
2022-03-31,SPY,611.98,614.4,611.58,614.1,255,156278,30,1,AXW,TME,0.0036542831621032,D,D,D
2022-04-01,SPY,617.22,617.22,598.5,606.02,578,350021,39,1,AXW,TME,-0.013244792510306,A,A,D
2022-04-04,SPY,606.5,615.98,602.8,604.0,135,81651,33,1,AXW,TME,-0.0033387908902326,B,B,D
2022-04-05,SPY,604.23,606.37,600.0,600.7,608,366136,40,1,AXW,TME,-0.0054785560786991,B,B,C
2022-04-06,SPY,596.64,596.78,594.0,595.31,458,272405,33,1,AXW,TME,-0.0090133635848788,A,A,D
2022-04-07,SPY,595.29,595.5,593.0,594.51,643,382466,43,1,AXW,TME,-0.0013447414240057,B,C,C
2022-04-08,SPY,603.71,603.71,599.42,599.87,170,102017,18,1,AXW,TME,0.0089754282266353,E,D,C
2022-04-11,SPY,602.0,602.0,597.0,597.09,388,232510,33,1,AXW,TME,-0.0046451092746276,B,B,C
2022-04-12,SPY,595.29,595.29,589.0,589.58,371,219336,46,1,AXW,TME,-0.0126574368020303,A,A,D
2022-04-13,SPY,592.84,592.92,589.4,592.92,183,108040,23,1,AXW,TME,0.0056490636484504,D,D,C
2022-04-14,SPY,593.04,597.69,593.04,595.66,452,268752,25,1,AXW,TME,0.0046105518412271,D,D,C
2022-04-19,SPY,598.43,598.58,595.66,595.66,225,134349,39,1,AXW,TME,0.0,C,C,C
